,id,date,party,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5
683,DE-0190029041,2018-04-26,FDP,0.01455416822386672,0.014500125093801736,0.014491778479215652,0.9272564371512239,0.014493497163183463,0.014703993888708524
684,DE-0190029044,2018-04-26,SPD,0.014620905712930305,0.014559508653648261,0.014549582837022791,0.9268598465258272,0.014551350576980428,0.014858805693590892
685,DE-0190029048,2018-04-26,CDU/CSU,0.013089423121038661,0.013046235175005505,0.013038279206342462,0.8658345219713643,0.01303868799486094,0.08195285253138802
686,DE-0190029049,2018-04-26,AfD,0.010655393856881098,0.010550196175925855,0.010541005346690351,0.4315023705235009,0.01054836517129969,0.5262026689257021
687,DE-0190029051,2018-04-26,AfD,0.010082959408919874,0.010055534300220744,0.010047323410683307,0.2595619299060005,0.010048040107966378,0.7002042128662093
688,DE-0190029054,2018-04-26,FDP,0.012684455606289054,0.012652346925155602,0.012645884977642703,0.3242287045803044,0.012647253925910913,0.6251413539846974
689,DE-0190029055,2018-04-26,CDU/CSU,0.011684238011687425,0.01164825393499289,0.011641668596684284,0.3483929103033111,0.01164250905700811,0.6049904200963162
690,DE-0190029056,2018-04-26,AfD,0.024659184920757415,0.024601218299568472,0.024587139303510516,0.6315620120791544,0.024591315190860736,0.26999913020614846
691,DE-0190029057,2018-04-26,CDU/CSU,0.022742118254768483,0.022686604116791825,0.02267828811645174,0.3399919124752509,0.022679233088086857,0.5692218439486502
692,DE-0190029064,2018-04-26,FDP,0.012679267756442519,0.012613166817665736,0.012609197270123681,0.012961315953224077,0.012611789556904462,0.9365252626456395
693,DE-0190029066,2018-04-26,AfD,0.01053055754985966,0.01053680158627593,0.010495856123324435,0.01061229750681919,0.010504680309970722,0.9473198069237501
694,DE-0190029067,2018-04-26,SPD,0.012070260825340406,0.012012099069510632,0.011998134602082057,0.4304164096885243,0.011999966662392605,0.5215031291521499
695,DE-0190029068,2018-04-26,DIE LINKE,0.012130917386618634,0.012099672268066134,0.01208816822417107,0.012289743875312233,0.01259826879219585,0.9387932294536361
696,DE-0190029069,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.013064226798326388,0.013022855840324352,0.013013113765996762,0.013197115807219042,0.013017837802261387,0.9346848499858721
697,DE-0190029072,2018-04-26,SPD,0.011357735697637204,0.011306506067906024,0.011298338679283782,0.011477931094284464,0.011299498080633288,0.9432599903802552
698,DE-0190029073,2018-04-26,FDP,0.012413851955557382,0.012379725808396708,0.01237204470538246,0.012501710724720743,0.012373827780767264,0.9379588390251754
699,DE-0190029074,2018-04-26,CDU/CSU,0.012170853986694487,0.011988836396387469,0.012040220729236743,0.01226407751652193,0.011990717276313166,0.9395452940948462
700,DE-0190029077,2018-04-26,CDU/CSU,0.01182056297994424,0.01176279428204974,0.01175270137216698,0.012092252027840306,0.011789595808481249,0.9407820935295175
701,DE-0190029080,2018-04-26,SPD,0.0117737542842431,0.011721285267412793,0.01168886341370424,0.011830012564493526,0.011686311483543852,0.9412997729866024
702,DE-0190029081,2018-04-26,AfD,0.012785203036419866,0.01275690754659024,0.012753624123640932,0.012925781755764983,0.012754124080897197,0.9360243594566868
