id,date,party,sentiment
DE-0190149153,2020-03-05,SPD,neutral
DE-0190149154,2020-03-05,DIE LINKE,neutral
DE-0190149161,2020-03-05,FDP,neutral
DE-0190149163,2020-03-05,SPD,neutral
DE-0190149164,2020-03-05,DIE LINKE,neutral
DE-0190149167,2020-03-05,SPD,neutral
DE-0190150007,2020-03-06,FDP,neutral
DE-0190150010,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190150014,2020-03-06,DIE LINKE,neutral
DE-0190150016,2020-03-06,SPD,neutral
DE-0190150017,2020-03-06,CDU/CSU,neutral
DE-0190150018,2020-03-06,CDU/CSU,neutral
DE-0190150021,2020-03-06,AfD,neutral
DE-0190150022,2020-03-06,CDU/CSU,neutral
DE-0190150024,2020-03-06,SPD,neutral
DE-0190150025,2020-03-06,DIE LINKE,neutral
DE-0190150026,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190150027,2020-03-06,CDU/CSU,neutral
DE-0190150028,2020-03-06,FDP,neutral
DE-0190150030,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190150031,2020-03-06,CDU/CSU,neutral
DE-0190150035,2020-03-06,DIE LINKE,neutral
DE-0190150036,2020-03-06,AfD,neutral
DE-0190150037,2020-03-06,SPD,neutral
DE-0190150038,2020-03-06,FDP,neutral
DE-0190150040,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190150043,2020-03-06,SPD,neutral
DE-0190150044,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190150046,2020-03-06,SPD,neutral
DE-0190150047,2020-03-06,DIE LINKE,neutral
DE-0190150065,2020-03-06,AfD,negative
DE-0190150068,2020-03-06,DIE LINKE,negative
DE-0190150071,2020-03-06,CDU/CSU,neutral
DE-0190150074,2020-03-06,FDP,neutral
DE-0190150075,2020-03-06,CDU/CSU,neutral
DE-0190150077,2020-03-06,SPD,neutral
DE-0190150080,2020-03-06,CDU/CSU,neutral
DE-0190150089,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190150091,2020-03-06,CDU/CSU,neutral
DE-0190150096,2020-03-06,SPD,neutral
DE-0190150097,2020-03-06,FDP,negative
DE-0190150098,2020-03-06,DIE LINKE,neutral
DE-0190150099,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190150100,2020-03-06,CDU/CSU,neutral
DE-0190150102,2020-03-06,CDU/CSU,neutral
DE-0190150105,2020-03-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190150107,2020-03-06,AfD,neutral
DE-0190150110,2020-03-06,DIE LINKE,negative
DE-0190151022,2020-03-11,AfD,negative
DE-0190151024,2020-03-11,FDP,negative
DE-0190151025,2020-03-11,SPD,negative
DE-0190151028,2020-03-11,CDU/CSU,neutral
DE-0190151029,2020-03-11,AfD,negative
DE-0190151030,2020-03-11,SPD,negative
DE-0190151032,2020-03-11,SPD,negative
DE-0190151034,2020-03-11,AfD,neutral
DE-0190151040,2020-03-11,FDP,neutral
DE-0190151041,2020-03-11,DIE LINKE,neutral
DE-0190151044,2020-03-11,CDU/CSU,neutral
DE-0190151049,2020-03-11,FDP,neutral
DE-0190151051,2020-03-11,DIE LINKE,negative
DE-0190151053,2020-03-11,CDU/CSU,neutral
DE-0190151054,2020-03-11,CDU/CSU,neutral
DE-0190151058,2020-03-11,AfD,neutral
DE-0190151059,2020-03-11,SPD,neutral
DE-0190151060,2020-03-11,FDP,neutral
DE-0190151061,2020-03-11,DIE LINKE,neutral
DE-0190151062,2020-03-11,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190151066,2020-03-11,FDP,neutral
DE-0190151068,2020-03-11,AfD,neutral
DE-0190151071,2020-03-11,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190151073,2020-03-11,SPD,neutral
DE-0190152018,2020-03-12,AfD,neutral
DE-0190152019,2020-03-12,CDU/CSU,neutral
DE-0190152020,2020-03-12,FDP,neutral
DE-0190152027,2020-03-12,FDP,neutral
DE-0190152028,2020-03-12,CDU/CSU,negative
DE-0190152029,2020-03-12,CDU/CSU,neutral
DE-0190152033,2020-03-12,AfD,neutral
DE-0190152036,2020-03-12,DIE LINKE,negative
DE-0190152037,2020-03-12,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190152038,2020-03-12,CDU/CSU,neutral
DE-0190152039,2020-03-12,SPD,neutral
DE-0190152040,2020-03-12,CDU/CSU,neutral
DE-0190152043,2020-03-12,SPD,neutral
DE-0190152045,2020-03-12,CDU/CSU,negative
DE-0190152046,2020-03-12,FDP,neutral
DE-0190152047,2020-03-12,DIE LINKE,neutral
DE-0190152048,2020-03-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190152050,2020-03-12,SPD,neutral
DE-0190152051,2020-03-12,CDU/CSU,neutral
DE-0190152057,2020-03-12,SPD,neutral
DE-0190152059,2020-03-12,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190152060,2020-03-12,CDU/CSU,neutral
DE-0190152084,2020-03-12,CDU/CSU,neutral
DE-0190152085,2020-03-12,AfD,neutral
DE-0190152087,2020-03-12,FDP,neutral
DE-0190152088,2020-03-12,DIE LINKE,negative
DE-0190152091,2020-03-12,DIE LINKE,neutral
DE-0190152101,2020-03-12,DIE LINKE,neutral
DE-0190152104,2020-03-12,DIE LINKE,neutral
DE-0190152107,2020-03-12,DIE LINKE,neutral
DE-0190152114,2020-03-12,DIE LINKE,neutral
DE-0190152115,2020-03-12,DIE LINKE,neutral
DE-0190152116,2020-03-12,DIE LINKE,neutral
DE-0190152118,2020-03-12,DIE LINKE,neutral
DE-0190152119,2020-03-12,DIE LINKE,neutral
DE-0190153028,2020-03-13,CDU/CSU,neutral
DE-0190153030,2020-03-13,FDP,neutral
DE-0190153032,2020-03-13,CDU/CSU,neutral
DE-0190153033,2020-03-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190153037,2020-03-13,SPD,neutral
DE-0190153040,2020-03-13,FDP,negative
DE-0190153042,2020-03-13,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190153043,2020-03-13,SPD,neutral
DE-0190153049,2020-03-13,SPD,neutral
DE-0190153051,2020-03-13,CDU/CSU,neutral
DE-0190153055,2020-03-13,CDU/CSU,neutral
DE-0190153057,2020-03-13,CDU/CSU,neutral
DE-0190153068,2020-03-13,FDP,negative
DE-0190153070,2020-03-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190153071,2020-03-13,CDU/CSU,neutral
DE-0190153075,2020-03-13,CDU/CSU,neutral
DE-0190153079,2020-03-13,DIE LINKE,negative
DE-0190153085,2020-03-13,CDU/CSU,neutral
DE-0190153086,2020-03-13,AfD,negative
DE-0190153090,2020-03-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190153095,2020-03-13,DIE LINKE,neutral
DE-0190153097,2020-03-13,AfD,neutral
DE-0190153099,2020-03-13,FDP,negative
DE-0190153101,2020-03-13,CDU/CSU,neutral
DE-0190154006,2020-03-25,AfD,negative
DE-0190154007,2020-03-25,CDU/CSU,neutral
DE-0190154009,2020-03-25,DIE LINKE,neutral
DE-0190154010,2020-03-25,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190154012,2020-03-25,AfD,neutral
DE-0190154015,2020-03-25,CDU/CSU,neutral
DE-0190154021,2020-03-25,AfD,neutral
DE-0190154023,2020-03-25,CDU/CSU,neutral
DE-0190154026,2020-03-25,SPD,neutral
DE-0190154028,2020-03-25,DIE LINKE,neutral
DE-0190154029,2020-03-25,FDP,neutral
DE-0190154032,2020-03-25,CDU/CSU,neutral
DE-0190154033,2020-03-25,SPD,neutral
DE-0190154041,2020-03-25,DIE LINKE,neutral
DE-0190154044,2020-03-25,AfD,negative
DE-0190154049,2020-03-25,CDU/CSU,neutral
DE-0190154053,2020-03-25,FDP,neutral
DE-0190154054,2020-03-25,DIE LINKE,neutral
DE-0190154056,2020-03-25,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190154058,2020-03-25,SPD,neutral
DE-0190154059,2020-03-25,CDU/CSU,neutral
DE-0190154068,2020-03-25,CDU/CSU,neutral
DE-0190154069,2020-03-25,SPD,neutral
DE-0190155059,2020-04-22,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190155063,2020-04-22,FDP,neutral
DE-0190155064,2020-04-22,DIE LINKE,neutral
DE-0190155065,2020-04-22,CDU/CSU,neutral
DE-0190155066,2020-04-22,SPD,neutral
DE-0190156005,2020-04-23,SPD,neutral
DE-0190156006,2020-04-23,FDP,neutral
DE-0190156007,2020-04-23,CDU/CSU,neutral
DE-0190156008,2020-04-23,DIE LINKE,neutral
DE-0190156011,2020-04-23,AfD,neutral
DE-0190156013,2020-04-23,SPD,neutral
DE-0190156014,2020-04-23,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190156015,2020-04-23,CDU/CSU,neutral
DE-0190156018,2020-04-23,CDU/CSU,neutral
DE-0190156059,2020-04-23,FDP,neutral
DE-0190156060,2020-04-23,DIE LINKE,negative
DE-0190156061,2020-04-23,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190156063,2020-04-23,AfD,neutral
DE-0190156064,2020-04-23,CDU/CSU,neutral
DE-0190156070,2020-04-23,SPD,neutral
DE-0190156073,2020-04-23,CDU/CSU,neutral
DE-0190156077,2020-04-23,SPD,neutral
DE-0190156078,2020-04-23,CDU/CSU,neutral
DE-0190156083,2020-04-23,CDU/CSU,neutral
DE-0190156086,2020-04-23,CDU/CSU,neutral
DE-0190156089,2020-04-23,FDP,neutral
DE-0190156090,2020-04-23,DIE LINKE,neutral
DE-0190156093,2020-04-23,SPD,neutral
DE-0190156094,2020-04-23,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190156095,2020-04-23,SPD,negative
DE-0190156099,2020-04-23,CDU/CSU,neutral
DE-0190156100,2020-04-23,AfD,neutral
DE-0190156102,2020-04-23,FDP,neutral
DE-0190156105,2020-04-23,SPD,neutral
DE-0190156109,2020-04-23,AfD,negative
DE-0190156110,2020-04-23,DIE LINKE,neutral
DE-0190156111,2020-04-23,FDP,neutral
DE-0190156118,2020-04-23,AfD,negative
DE-0190156120,2020-04-23,FDP,neutral
DE-0190156121,2020-04-23,SPD,neutral
DE-0190156123,2020-04-23,FDP,neutral
DE-0190156127,2020-04-23,FDP,neutral
DE-0190156130,2020-04-23,SPD,neutral
DE-0190156131,2020-04-23,DIE LINKE,neutral
DE-0190157021,2020-05-06,AfD,neutral
DE-0190157022,2020-05-06,CDU/CSU,neutral
DE-0190157023,2020-05-06,FDP,neutral
DE-0190157026,2020-05-06,SPD,neutral
DE-0190157030,2020-05-06,AfD,neutral
DE-0190157032,2020-05-06,FDP,neutral
DE-0190157033,2020-05-06,SPD,neutral
DE-0190157035,2020-05-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190157053,2020-05-06,CDU/CSU,neutral
DE-0190157054,2020-05-06,AfD,neutral
DE-0190157055,2020-05-06,SPD,neutral
DE-0190157057,2020-05-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190157058,2020-05-06,CDU/CSU,neutral
DE-0190157059,2020-05-06,SPD,neutral
DE-0190157060,2020-05-06,CDU/CSU,neutral
DE-0190157064,2020-05-06,AfD,negative
DE-0190157066,2020-05-06,FDP,neutral
DE-0190157068,2020-05-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190157076,2020-05-06,SPD,neutral
DE-0190157077,2020-05-06,DIE LINKE,negative
DE-0190157078,2020-05-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190157079,2020-05-06,SPD,neutral
DE-0190157083,2020-05-06,CDU/CSU,neutral
DE-0190157084,2020-05-06,AfD,neutral
DE-0190157085,2020-05-06,SPD,neutral
DE-0190157088,2020-05-06,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190157089,2020-05-06,CDU/CSU,neutral
DE-0190158006,2020-05-07,AfD,neutral
DE-0190158007,2020-05-07,SPD,neutral
DE-0190158008,2020-05-07,FDP,neutral
DE-0190158011,2020-05-07,CDU/CSU,neutral
DE-0190158012,2020-05-07,SPD,neutral
DE-0190158018,2020-05-07,FDP,neutral
DE-0190158019,2020-05-07,DIE LINKE,negative
DE-0190158026,2020-05-07,AfD,neutral
DE-0190158027,2020-05-07,CDU/CSU,neutral
DE-0190158028,2020-05-07,FDP,neutral
DE-0190158029,2020-05-07,SPD,negative
DE-0190158032,2020-05-07,AfD,negative
DE-0190158033,2020-05-07,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190158035,2020-05-07,AfD,neutral
DE-0190158036,2020-05-07,SPD,neutral
DE-0190158037,2020-05-07,FDP,neutral
DE-0190158039,2020-05-07,CDU/CSU,neutral
DE-0190158040,2020-05-07,CDU/CSU,neutral
DE-0190158056,2020-05-07,DIE LINKE,neutral
DE-0190158057,2020-05-07,CDU/CSU,neutral
DE-0190158059,2020-05-07,SPD,neutral
DE-0190158060,2020-05-07,FDP,negative
DE-0190158062,2020-05-07,CDU/CSU,neutral
DE-0190158063,2020-05-07,FDP,neutral
DE-0190158064,2020-05-07,FDP,neutral
DE-0190158074,2020-05-07,AfD,neutral
DE-0190158076,2020-05-07,FDP,neutral
DE-0190158077,2020-05-07,SPD,neutral
DE-0190158078,2020-05-07,DIE LINKE,neutral
DE-0190158079,2020-05-07,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190158080,2020-05-07,CDU/CSU,neutral
DE-0190158081,2020-05-07,AfD,neutral
DE-0190158082,2020-05-07,SPD,neutral
DE-0190158084,2020-05-07,SPD,neutral
DE-0190158085,2020-05-07,CDU/CSU,neutral
DE-0190158090,2020-05-07,SPD,neutral
DE-0190158096,2020-05-07,SPD,neutral
DE-0190158099,2020-05-07,AfD,negative
DE-0190158100,2020-05-07,FDP,neutral
DE-0190158103,2020-05-07,CDU/CSU,neutral
DE-0190158108,2020-05-07,FDP,neutral
DE-0190158109,2020-05-07,CDU/CSU,neutral
DE-0190158112,2020-05-07,DIE LINKE,neutral
DE-0190158113,2020-05-07,FDP,negative
DE-0190158116,2020-05-07,CDU/CSU,neutral
DE-0190158134,2020-05-07,DIE LINKE,neutral
DE-0190158135,2020-05-07,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190158136,2020-05-07,CDU/CSU,neutral
DE-0190158141,2020-05-07,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190158145,2020-05-07,FDP,neutral
DE-0190158146,2020-05-07,DIE LINKE,neutral
DE-0190158150,2020-05-07,DIE LINKE,neutral
DE-0190158153,2020-05-07,SPD,neutral
DE-0190158154,2020-05-07,DIE LINKE,neutral
DE-0190158157,2020-05-07,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190158158,2020-05-07,CDU/CSU,neutral
DE-0190158159,2020-05-07,CDU/CSU,neutral
DE-0190159019,2020-05-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190159020,2020-05-13,CDU/CSU,neutral
DE-0190159025,2020-05-13,CDU/CSU,neutral
DE-0190159026,2020-05-13,AfD,neutral
DE-0190159028,2020-05-13,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190159030,2020-05-13,SPD,neutral
DE-0190159049,2020-05-13,DIE LINKE,neutral
DE-0190159053,2020-05-13,FDP,neutral
DE-0190159068,2020-05-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190159069,2020-05-13,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190159081,2020-05-13,DIE LINKE,neutral
DE-0190159082,2020-05-13,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190159083,2020-05-13,CDU/CSU,neutral
DE-0190159086,2020-05-13,CDU/CSU,negative
DE-0190160005,2020-05-14,SPD,neutral
DE-0190160006,2020-05-14,FDP,neutral
DE-0190160009,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160011,2020-05-14,CDU/CSU,neutral
DE-0190160017,2020-05-14,FDP,neutral
DE-0190160019,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160062,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160064,2020-05-14,CDU/CSU,neutral
DE-0190160066,2020-05-14,SPD,neutral
DE-0190160068,2020-05-14,DIE LINKE,neutral
DE-0190160069,2020-05-14,CDU/CSU,neutral
DE-0190160071,2020-05-14,FDP,neutral
DE-0190160072,2020-05-14,CDU/CSU,neutral
DE-0190160074,2020-05-14,AfD,negative
DE-0190160079,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160082,2020-05-14,CDU/CSU,neutral
DE-0190160088,2020-05-14,CDU/CSU,neutral
DE-0190160090,2020-05-14,SPD,neutral
DE-0190160091,2020-05-14,DIE LINKE,negative
DE-0190160095,2020-05-14,SPD,neutral
DE-0190160096,2020-05-14,FDP,neutral
DE-0190160097,2020-05-14,CDU/CSU,neutral
DE-0190160098,2020-05-14,SPD,neutral
DE-0190160099,2020-05-14,CDU/CSU,negative
DE-0190160103,2020-05-14,AfD,neutral
DE-0190160107,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160108,2020-05-14,CDU/CSU,neutral
DE-0190160113,2020-05-14,AfD,neutral
DE-0190160116,2020-05-14,DIE LINKE,negative
DE-0190160117,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160118,2020-05-14,CDU/CSU,neutral
DE-0190160122,2020-05-14,AfD,neutral
DE-0190160128,2020-05-14,SPD,neutral
DE-0190160129,2020-05-14,CDU/CSU,neutral
DE-0190160152,2020-05-14,SPD,neutral
DE-0190160153,2020-05-14,AfD,negative
DE-0190160154,2020-05-14,CDU/CSU,neutral
DE-0190160155,2020-05-14,FDP,neutral
DE-0190160156,2020-05-14,DIE LINKE,neutral
DE-0190160157,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160159,2020-05-14,AfD,neutral
DE-0190160163,2020-05-14,CDU/CSU,neutral
DE-0190160166,2020-05-14,FDP,neutral
DE-0190160168,2020-05-14,DIE LINKE,neutral
DE-0190160170,2020-05-14,CDU/CSU,neutral
DE-0190160179,2020-05-14,CDU/CSU,neutral
DE-0190160185,2020-05-14,AfD,neutral
DE-0190160186,2020-05-14,SPD,neutral
DE-0190160188,2020-05-14,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190160191,2020-05-14,CDU/CSU,neutral
DE-0190160193,2020-05-14,SPD,neutral
DE-0190160194,2020-05-14,FDP,neutral
DE-0190160195,2020-05-14,DIE LINKE,neutral
DE-0190160200,2020-05-14,SPD,neutral
DE-0190160201,2020-05-14,AfD,neutral
DE-0190160202,2020-05-14,CDU/CSU,neutral
DE-0190160204,2020-05-14,DIE LINKE,neutral
DE-0190160208,2020-05-14,CDU/CSU,neutral
DE-0190160209,2020-05-14,AfD,negative
DE-0190160210,2020-05-14,SPD,neutral
DE-0190160211,2020-05-14,FDP,neutral
DE-0190160214,2020-05-14,CDU/CSU,neutral
DE-0190161004,2020-05-15,AfD,neutral
DE-0190161005,2020-05-15,CDU/CSU,neutral
DE-0190161007,2020-05-15,DIE LINKE,negative
DE-0190161010,2020-05-15,AfD,neutral
DE-0190161011,2020-05-15,FDP,neutral
DE-0190161012,2020-05-15,AfD,neutral
DE-0190161037,2020-05-15,FDP,neutral
DE-0190161038,2020-05-15,DIE LINKE,neutral
DE-0190161039,2020-05-15,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190161040,2020-05-15,SPD,neutral
DE-0190161041,2020-05-15,FDP,neutral
DE-0190161042,2020-05-15,CDU/CSU,neutral
DE-0190161048,2020-05-15,DIE LINKE,neutral
DE-0190161051,2020-05-15,CDU/CSU,neutral
DE-0190161059,2020-05-15,SPD,neutral
DE-0190161060,2020-05-15,FDP,neutral
DE-0190161063,2020-05-15,CDU/CSU,neutral
DE-0190161065,2020-05-15,CDU/CSU,positive
DE-0190161081,2020-05-15,SPD,neutral
DE-0190161082,2020-05-15,DIE LINKE,neutral
DE-0190161084,2020-05-15,CDU/CSU,neutral
DE-0190161092,2020-05-15,DIE LINKE,neutral
DE-0190161095,2020-05-15,CDU/CSU,neutral
DE-0190161111,2020-05-15,AfD,neutral
DE-0190161112,2020-05-15,SPD,neutral
DE-0190161115,2020-05-15,CDU/CSU,neutral
DE-0190161120,2020-05-15,AfD,neutral
DE-0190161122,2020-05-15,FDP,negative
DE-0190161124,2020-05-15,DIE LINKE,negative
DE-0190161127,2020-05-15,AfD,neutral
DE-0190161129,2020-05-15,CDU/CSU,negative
DE-0190161130,2020-05-15,SPD,neutral
DE-0190162022,2020-05-27,SPD,neutral
DE-0190162023,2020-05-27,FDP,neutral
DE-0190162024,2020-05-27,DIE LINKE,neutral
DE-0190162025,2020-05-27,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190162026,2020-05-27,CDU/CSU,neutral
DE-0190162031,2020-05-27,CDU/CSU,neutral
DE-0190162035,2020-05-27,SPD,neutral
DE-0190162036,2020-05-27,AfD,neutral
DE-0190162037,2020-05-27,CDU/CSU,neutral
DE-0190162040,2020-05-27,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190162041,2020-05-27,SPD,neutral
DE-0190162050,2020-05-27,AfD,neutral
DE-0190162056,2020-05-27,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190162062,2020-05-27,AfD,neutral
DE-0190162066,2020-05-27,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190162068,2020-05-27,SPD,neutral
DE-0190162069,2020-05-27,CDU/CSU,neutral
DE-0190162073,2020-05-27,FDP,neutral
DE-0190162074,2020-05-27,AfD,neutral
DE-0190162076,2020-05-27,DIE LINKE,neutral
DE-0190162077,2020-05-27,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190162080,2020-05-27,CDU/CSU,negative
DE-0190162081,2020-05-27,SPD,neutral
DE-0190162084,2020-05-27,CDU/CSU,neutral
DE-0190162085,2020-05-27,AfD,neutral
DE-0190162090,2020-05-27,CDU/CSU,neutral
DE-0190163023,2020-05-28,SPD,negative
DE-0190163025,2020-05-28,SPD,negative
DE-0190163029,2020-05-28,CDU/CSU,neutral
DE-0190163030,2020-05-28,AfD,neutral
DE-0190163063,2020-05-28,FDP,neutral
DE-0190163066,2020-05-28,SPD,neutral
DE-0190163067,2020-05-28,DIE LINKE,neutral
DE-0190163069,2020-05-28,CDU/CSU,neutral
DE-0190163070,2020-05-28,AfD,neutral
DE-0190163071,2020-05-28,SPD,neutral
DE-0190163073,2020-05-28,FDP,neutral
DE-0190163074,2020-05-28,CDU/CSU,neutral
DE-0190163089,2020-05-28,FDP,neutral
DE-0190163090,2020-05-28,CDU/CSU,neutral
DE-0190163091,2020-05-28,AfD,neutral
DE-0190163092,2020-05-28,SPD,neutral
DE-0190163093,2020-05-28,DIE LINKE,neutral
DE-0190163101,2020-05-28,AfD,neutral
DE-0190163103,2020-05-28,FDP,neutral
DE-0190163105,2020-05-28,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190163107,2020-05-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190163108,2020-05-28,SPD,neutral
DE-0190163109,2020-05-28,CDU/CSU,neutral
DE-0190163113,2020-05-28,SPD,neutral
DE-0190163114,2020-05-28,AfD,neutral
DE-0190163115,2020-05-28,CDU/CSU,neutral
DE-0190163116,2020-05-28,FDP,neutral
DE-0190163117,2020-05-28,DIE LINKE,neutral
DE-0190163118,2020-05-28,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190163123,2020-05-28,CDU/CSU,neutral
DE-0190163125,2020-05-28,SPD,neutral
DE-0190163129,2020-05-28,SPD,neutral
DE-0190163134,2020-05-28,AfD,neutral
DE-0190163137,2020-05-28,DIE LINKE,neutral
DE-0190163138,2020-05-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190163139,2020-05-28,CDU/CSU,neutral
DE-0190163141,2020-05-28,CDU/CSU,neutral
DE-0190163144,2020-05-28,DIE LINKE,neutral
DE-0190163146,2020-05-28,AfD,neutral
DE-0190163149,2020-05-28,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190163150,2020-05-28,CDU/CSU,neutral
DE-0190163151,2020-05-28,SPD,neutral
DE-0190163155,2020-05-28,CDU/CSU,neutral
DE-0190163157,2020-05-28,SPD,negative
DE-0190163159,2020-05-28,DIE LINKE,negative
DE-0190163160,2020-05-28,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190163162,2020-05-28,CDU/CSU,neutral
DE-0190164004,2020-05-29,SPD,neutral
DE-0190164009,2020-05-29,CDU/CSU,neutral
DE-0190164013,2020-05-29,SPD,neutral
DE-0190164015,2020-05-29,CDU/CSU,neutral
DE-0190164016,2020-05-29,FDP,neutral
DE-0190164017,2020-05-29,CDU/CSU,neutral
DE-0190164018,2020-05-29,SPD,neutral
DE-0190164023,2020-05-29,AfD,neutral
DE-0190164025,2020-05-29,FDP,neutral
DE-0190164027,2020-05-29,BÜNDNIS 90/DIE GRÜNEN,negative
DE-0190164028,2020-05-29,SPD,negative
DE-0190164033,2020-05-29,CDU/CSU,neutral
DE-0190164034,2020-05-29,DIE LINKE,negative
DE-0190164035,2020-05-29,CDU/CSU,neutral
DE-0190164036,2020-05-29,AfD,negative
DE-0190164040,2020-05-29,CDU/CSU,neutral
DE-0190164042,2020-05-29,FDP,negative
DE-0190164075,2020-05-29,AfD,neutral
DE-0190164076,2020-05-29,CDU/CSU,neutral
DE-0190164078,2020-05-29,DIE LINKE,neutral
DE-0190164079,2020-05-29,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190164081,2020-05-29,CDU/CSU,neutral
DE-0190164084,2020-05-29,AfD,neutral
DE-0190164086,2020-05-29,FDP,neutral
DE-0190164087,2020-05-29,SPD,neutral
DE-0190164090,2020-05-29,CDU/CSU,neutral
DE-0190164092,2020-05-29,CDU/CSU,neutral
DE-0190164095,2020-05-29,CDU/CSU,neutral
DE-0190164096,2020-05-29,AfD,neutral
DE-0190164099,2020-05-29,DIE LINKE,neutral
DE-0190164102,2020-05-29,SPD,neutral
DE-0190164103,2020-05-29,CDU/CSU,neutral
DE-0190164108,2020-05-29,SPD,neutral
DE-0190164110,2020-05-29,DIE LINKE,neutral
DE-0190164113,2020-05-29,CDU/CSU,neutral
DE-0190165015,2020-06-17,AfD,neutral
DE-0190165017,2020-06-17,FDP,neutral
DE-0190165021,2020-06-17,CDU/CSU,neutral
DE-0190165024,2020-06-17,CDU/CSU,neutral
DE-0190165025,2020-06-17,CDU/CSU,neutral
DE-0190165030,2020-06-17,AfD,neutral
DE-0190165031,2020-06-17,CDU/CSU,neutral
DE-0190165035,2020-06-17,SPD,neutral
DE-0190165036,2020-06-17,CDU/CSU,neutral
DE-0190165040,2020-06-17,DIE LINKE,negative
DE-0190165048,2020-06-17,CDU/CSU,neutral
DE-0190165051,2020-06-17,CDU/CSU,neutral
DE-0190165055,2020-06-17,AfD,negative
DE-0190165058,2020-06-17,FDP,neutral
DE-0190165060,2020-06-17,BÜNDNIS 90/DIE GRÜNEN,neutral
DE-0190166005,2020-06-18,SPD,neutral
DE-0190166012,2020-06-18,CDU/CSU,neutral
DE-0190166013,2020-06-18,DIE LINKE,neutral
DE-0190166014,2020-06-18,CDU/CSU,neutral
DE-0190166019,2020-06-18,FDP,neutral
DE-0190166021,2020-06-18,AfD,negative
DE-0190166023,2020-06-18,FDP,neutral
DE-0190166024,2020-06-18,SPD,negative
DE-0190166027,2020-06-18,FDP,neutral
DE-0190166028,2020-06-18,FDP,neutral
DE-0190166030,2020-06-18,FDP,negative
DE-0190166031,2020-06-18,BÜNDNIS 90/DIE GRÜNEN,neutral
