id,date,party,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8
DE-0190005056,2017-12-13,SPD,0.0005030990101428067,0.0005030299121121526,0.0005030152934573914,0.0005030408153108633,0.21288890767266594,0.7835890826189293,0.0005037173363312508,0.0005030541733787189,0.0005030531676713615
DE-0190005057,2017-12-13,FDP,0.00037946705388267467,0.012896282246758616,0.0003795287340079665,0.00037947903381655606,0.13099271066871734,0.8538339215716858,0.00037962627771487555,0.0003794751066291828,0.0003795093067869317
DE-0190005058,2017-12-13,DIE LINKE,0.0005052833834012895,0.0005052635051507843,0.0005053795258562733,0.0005057296273678101,0.0005053785534508768,0.9513166076059509,0.04514578009018744,0.0005052845421774739,0.0005052931664571377
DE-0190005063,2017-12-13,CDU/CSU,0.0005643382483110172,0.0005642470479181215,0.0005646314605711694,0.000564317642140008,0.17858202299215412,0.8174675655629189,0.0005641603269806542,0.0005643143403507036,0.0005644023786552313
DE-0190005064,2017-12-13,SPD,0.00045379693230515833,0.0004537591362739895,0.0004538875132838213,0.09159448248124703,0.00045382369283426246,0.8910549369499138,0.00045376843632652445,0.000453849049102372,0.01462769580871305
DE-0190005068,2017-12-13,SPD,0.0004897429457184793,0.01984043729891845,0.0004897420770688985,0.0004898787038430718,0.3287566058978374,0.506008730992398,0.05614719815460037,0.0004896643401365233,0.08728799958947878
DE-0190005069,2017-12-13,CDU/CSU,0.0008055904822669479,0.0008055877561307577,0.0008056028376721462,0.03922923823660384,0.5182390372322597,0.38732956288091064,0.0511743513623158,0.000805478131323342,0.0008055510805167628
DE-0190005070,2017-12-13,AfD,0.0005914253758796672,0.000591343379642575,0.0005914892550916382,0.023242978329819593,0.5347139494270192,0.4384945025215415,0.0005914915932563098,0.0005914356192798426,0.000591384498469628
DE-0190005071,2017-12-13,AfD,0.0003270400897034129,0.0003269972057170995,0.025883539640572956,0.12848183819518574,0.32505683433458366,0.470884669703518,0.04838507104835977,0.0003269706252467299,0.0003270391571128295
DE-0190005072,2017-12-13,DIE LINKE,0.000555928542630016,0.0005559642698225036,0.0005558541097587217,0.0005559473508190579,0.34224748522901144,0.48761152373534267,0.16680558744959567,0.0005557901352220453,0.0005559191777979822
DE-0190005073,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.0005881945956310603,0.0005884353845755063,0.0005882862216294403,0.028549278742855445,0.5879165596805663,0.30912907353095387,0.07146369948145025,0.000588140644970072,0.0005883317173680975
DE-0190005074,2017-12-13,CDU/CSU,0.018797073005161972,0.0005220431121433129,0.022214665696406104,0.0005220055768333844,0.3384641744835488,0.5154244585561348,0.000522048216787339,0.0005218704913625265,0.10301166086162176
DE-0190005075,2017-12-13,SPD,0.0006539478162139667,0.0006540188524182465,0.000653924909555362,0.0006540727514989118,0.16351372528428654,0.6441019285245647,0.034445358255976666,0.0006537980925042612,0.15466922551298135
DE-0190005079,2017-12-13,AfD,0.2497927786394527,0.0004990258558628186,0.15824738069206326,0.11974185771820003,0.0004986268242254535,0.46972457340028523,0.000498606958902651,0.0004985547169328953,0.0004985951940749578
DE-0190005080,2017-12-13,AfD,0.14831676380378683,0.00025674519262615473,0.17041936461533683,0.05653250430858391,0.4532097021354526,0.17049463902529483,0.00025673375044997916,0.00025676469507454874,0.0002567824733943516
DE-0190005082,2017-12-13,FDP,0.3874239010340552,0.06132269058871699,0.0005269968963847651,0.0005268790675679991,0.36563069786960234,0.18298811829125086,0.0005269159798138416,0.0005268763249446374,0.0005269239476633904
DE-0190005083,2017-12-13,DIE LINKE,0.5437987792191386,0.03894927793973666,0.16410868140239382,0.0006143145403196085,0.09544415411893564,0.15524217925190534,0.0006140754221951117,0.0006143533543558574,0.0006141847510194995
DE-0190005087,2017-12-13,CDU/CSU,0.36498523015425954,0.0022232640514732024,0.0022241136784028797,0.0022232533937216067,0.5471392089153924,0.0022238387704952805,0.002224497719493208,0.0745327024630508,0.0022238908537110837
DE-0190005088,2017-12-13,SPD,0.488645854238503,0.08151401430513748,0.07486263944824706,0.0006043458569539254,0.12069684373621807,0.15844562780157315,0.0006043641775393114,0.0006042763902163148,0.07402203404561165
DE-0190005091,2017-12-13,FDP,0.00039714142957367665,0.00039715066739290735,0.7852160868584899,0.0003970999476252977,0.11558791088453729,0.000397067996740277,0.00039696332925656365,0.0003970376793854673,0.09681354120699859
DE-0190005095,2017-12-13,FDP,0.004446711788211023,0.004445649854223411,0.3776894715194456,0.004447458813261541,0.5911849420119105,0.004448041604878319,0.004445228091087708,0.004446733556599197,0.00444576276038286
DE-0190005096,2017-12-13,AfD,0.002023987294867908,0.0020209513858150735,0.9838266569784546,0.0020214294065959686,0.002022052238782868,0.0020214717943074396,0.002020394242705843,0.0020213306118287556,0.0020217260466415116
DE-0190005097,2017-12-13,DIE LINKE,0.021904900480704842,0.00042286341167195607,0.9751359581933902,0.00042271935430214204,0.0004226978027534306,0.0004227639017151256,0.00042265426792283145,0.00042272820363627867,0.00042271438390302225
DE-0190005098,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.00047926936173550694,0.0004792418579265547,0.7531025433344151,0.00047921360054089515,0.24354290104891338,0.00047920334539835075,0.0004791637236411679,0.00047921930620034483,0.0004792444212287402
DE-0190005100,2017-12-13,SPD,0.0005244936772643374,0.0005243941152945883,0.49050581523234815,0.0005244049206112832,0.5058228501912332,0.0005245500614931802,0.0005245731804820299,0.0005244747605869805,0.0005244438606862656
DE-0190005101,2017-12-13,CDU/CSU,0.17114785803020505,0.0005821107640172068,0.6308509167168463,0.0005821403844540108,0.194508344813973,0.0005821961027746561,0.0005822775646803914,0.0005820199473817469,0.000582135675667664
DE-0190005104,2017-12-13,DIE LINKE,0.011855072331722921,0.0005395553484891402,0.2934234871431682,0.5138609724825439,0.0005402726657746439,0.0005398736274127713,0.0005397896372789959,0.0005396510445490656,0.1781613257190603
DE-0190005108,2017-12-13,SPD,0.002527745765073356,0.0025273763402875547,0.0025268366869616787,0.24162671592238913,0.002527298201215156,0.002526608712543328,0.0025276627494945888,0.0025263028450647116,0.7406834527769705
DE-0190005110,2017-12-13,FDP,0.01602662938759145,0.000539613253440293,0.0005397920891961525,0.1560557568604234,0.3774722676539674,0.08763281020674467,0.0005396296722118655,0.0005397009200542545,0.36065379995637054
DE-0190005111,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.04750655952851598,0.011454085214896933,0.0005914538319056249,0.4353963718690364,0.0626678612372527,0.0005913637102043588,0.0005912494536468434,0.0005912862753893469,0.44060976887915176
DE-0190005112,2017-12-13,CDU/CSU,0.04677812368668818,0.011190343089833429,0.0006043551152337668,0.2918988562130986,0.4702253146836617,0.0006041231427700712,0.0006044006983364704,0.000604251582482802,0.1774902317878949
DE-0190005114,2017-12-13,CDU/CSU,0.0005423019035783846,0.0005422952244980438,0.13636281961092694,0.18796715664012514,0.08620395920932139,0.0005423449027653898,0.0005424269141103938,0.0005423795859553894,0.586754316008719
DE-0190007007,2018-01-18,SPD,0.00032226430588639656,0.0003222443436129997,0.04835342890177665,0.048393059013782866,0.2368591545956275,0.00032227295492050304,0.00032226882342765577,0.020313149422926623,0.6447921576380388
DE-0190007009,2018-01-18,FDP,0.0003928649270268733,0.00039283826973855897,0.0003928798661885433,0.03809244743794112,0.1900816826800525,0.13809548583062672,0.000392812844542097,0.15480291355748935,0.47735607458639423
DE-0190007011,2018-01-18,BÜNDNIS 90/DIE GRÜNEN,0.00048337671676581384,0.0004832839095957099,0.00048346944890236693,0.0004834503775472673,0.21904005510856986,0.0004834007513450023,0.0004834305334654321,0.2408607360569289,0.5371987970968797
DE-0190007013,2018-01-18,SPD,0.0422085794789886,0.000542294027148015,0.0005424504826912099,0.24651882480569243,0.0005424019547348168,0.07375109775198088,0.0005422533601800798,0.0005425093462259601,0.6348095887923579
DE-0190007014,2018-01-18,AfD,0.0006820226673841024,0.0006819551776688983,0.0006820704132316161,0.3225364095981688,0.0006821319121265298,0.20001350738055831,0.0006820882277027909,0.06682684801027026,0.4072129666128888
DE-0190007015,2018-01-18,CDU/CSU,0.0006141646474852603,0.0006142052734851928,0.0006141649983818754,0.0006142471897979713,0.0006143725086901004,0.0006142688542599708,0.0006141643466702841,0.19743443270090955,0.7982659794803199
DE-0190007019,2018-01-18,CDU/CSU,0.0005195948261482261,0.0005196090188254876,0.0005195259266244514,0.0005195563766347356,0.2144616869802993,0.6029770189605008,0.08938236221178071,0.0005195508896842374,0.09058109480950205
DE-0190007020,2018-01-18,SPD,0.09210377588296319,0.0002476294984601826,0.00024760348462148627,0.00024763592256329937,0.00024761659841337054,0.7641037420356431,0.11161081667890727,0.009333581322760331,0.021857598575667932
DE-0190007021,2018-01-18,AfD,0.00048346758889891077,0.07458807966595989,0.0004833956885879498,0.0004834551192764047,0.00048343771193708066,0.8405732876005267,0.08193799682105195,0.00048347914763467395,0.0004834006561263628
DE-0190007023,2018-01-18,DIE LINKE,0.0005882366611905615,0.000588238162556335,0.0005882049266289692,0.0005882308500364658,0.49446066907774505,0.3833988846516037,0.11861106166620605,0.0005881909330700773,0.0005882830709629252
DE-0190007024,2018-01-18,BÜNDNIS 90/DIE GRÜNEN,0.0005760203846716922,0.0005760134739838466,0.0005760229456568919,0.000576047226903281,0.0005762228162900357,0.9953915542054684,0.0005761159661563484,0.0005759806544086332,0.00057602232646087
DE-0190007028,2018-01-18,AfD,0.26497392412053944,0.030497925697738217,0.00045020166979400705,0.32157879262947275,0.10717411965509469,0.2654674151365204,0.00895723867067534,0.00045024051965647413,0.000450141900508721
DE-0190007029,2018-01-18,CDU/CSU,0.27006711834020347,0.0003833955230149684,0.0003834149184733717,0.0003834600286050403,0.5836384648932754,0.14399393010945724,0.0003834453018219618,0.00038336033842380175,0.0003834105467248
